Match Type	Search term	Added/Excluded	Campaign	Ad group	Keyword	Clicks	Impressions	CTR	Avg. CPC	Cost	Avg. position	Converted clicks	Cost / converted click	Click conversion rate
broad	lease 2nd hand cars	None	Generic Car Leasing	Used Car Leasing	used car leasing	2	3	66.67%	0.2	0.4	3	0	0	0.00%
broad	vauxhall insignia design nav 140	None	Vauxhall	Vauxhall Insignia Both	vauxhall insignia deals	1	2	50.00%	0.87	0.87	2.5	0	0	0.00%
broad	car lease deals poor credit	None	Bad Credit Leasing	Bad Credit	lease car bad credit	3	5	60.00%	0.92	2.76	2.6	0	0	0.00%
broad	car leasing contracts without deposit	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	1	1	100.00%	0.54	0.54	1	0	0	0.00%
phrase	cheap business car leasing uk	None	Hippo Leasing	Hippo Leasing (Generic)	"""car leasing uk"""	1	5	20.00%	0.71	0.71	4.8	0	0	0.00%
broad	van lease to buy bad credit	None	Bad Credit Leasing	Bad Credit	lease car bad credit	1	3	33.33%	0.77	0.77	3.7	0	0	0.00%
broad	cheap vehicle leasing low deposit	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	1	1	100.00%	0.57	0.57	2	0	0	0.00%
broad	car leasing with 0 deposit	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	2	3	66.67%	0.38	0.75	1.7	0	0	0.00%
broad	vehicle leasing no deposit	None	No Deposit Deals	No Deposit Deals	cheap car lease deals no deposit	1	1	100.00%	0.75	0.75	1	0	0	0.00%
broad	what deposit do you need to lease a car	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	1	1	100.00%	0.42	0.42	1	0	0	0.00%
broad	can i lease a 2nd hand car	None	Generic Car Leasing	Used Car Leasing	second hand car leasing	1	1	100.00%	0.25	0.25	1	0	0	0.00%
broad	car leasing with bad credit uk	None	Bad Credit Leasing	Bad Credit	lease cars bad credit	1	1	100.00%	1.12	1.12	2	0	0	0.00%
broad	car leasing guaranteed acceptance	None	Bad Credit Leasing	Bad Credit	bad credit car leasing	2	4	50.00%	1.1	2.19	3.3	0	0	0.00%
broad	in stock vehicle lease	None	Bad Credit Leasing	Quick Cars	car lease in stock	1	4	25.00%	0.35	0.35	2.3	0	0	0.00%
broad	lease deals with insurance	None	Generic Car Leasing	Used Car Leasing	used car leasing deals	2	1	200.00%	0.24	0.48	5	0	0	0.00%
broad	chrysler 300c to lease not deposit	None	No Deposit Deals	No Deposit Deals	lease car no deposit	1	1	100.00%	0.67	0.67	1	1	0.67	100.00%
broad	can i get a car with hippo leasing but no driving licence	None	Hippo Leasing	Hippo Leasing (Generic)	hippo vehicle leasing	1	1	100.00%	0.31	0.31	1	0	0	0.00%
broad	www nhs car leasing com	None	Generic Car Leasing	Used Car Leasing	used car lease	2	1	200.00%	0.21	0.42	2	1	0.42	50.00%
broad	guaranteed car finance	None	Bad Credit Leasing	Bad Credit	bad credit car leasing	90	4750	1.89%	1.03	92.45	7.7	7	13.21	7.78%
broad (session-based)	guaranteed car finance	None	Bad Credit Leasing	Bad Credit	bad credit car leasing	1	6	16.67%	1.06	1.06	8.7	0	0	0.00%
broad	lease a porsche with bad credit	None	Bad Credit Leasing	Bad Credit	lease car bad credit	1	1	100.00%	0.96	0.96	2	0	0	0.00%
broad	hippo car finance	None	Hippo Leasing	Hippo Leasing (Generic)	hippo car lease	3	7	42.86%	1.08	3.24	1.1	0	0	0.00%
broad	hippo car finance	None	Hippo Leasing	Hippo Leasing (Generic)	hippo car leasing	2	1	200.00%	0.81	1.62	2	0	0	0.00%
broad	hippo leasing terms	None	Hippo Leasing	Hippo Leasing (Generic)	hippo car leasing	1	2	50.00%	0.01	0.01	1	0	0	0.00%
broad (session-based)	legal and general car leasing deals	None	Bad Credit Leasing	Bad Credit	lease cars bad credit	1	1	100.00%	1.21	1.21	2	0	0	0.00%
broad (session-based)	used car leasing	None	Bad Credit Leasing	Bad Credit	lease cars bad credit	2	7	28.57%	1.14	2.28	2.6	0	0	0.00%
broad (session-based)	used car leasing	None	Bad Credit Leasing	Bad Credit	lease car bad credit	1	2	50.00%	0.91	0.91	3	0	0	0.00%
broad	personal car lease fair credit	None	Bad Credit Leasing	Bad Credit	bad credit car leasing	1	1	100.00%	0.89	0.89	2	0	0	0.00%
broad (session-based)	leasing a golf with bad credit	None	Bad Credit Leasing	Bad Credit	leasing cars with bad credit	1	1	100.00%	1.13	1.13	1	0	0	0.00%
broad	no deposit car leasing	Added	No Deposit Deals	No Deposit Deals	no deposit lease	2	2	100.00%	1.03	2.06	2	1	2.06	50.00%
broad	hippo motor group	None	Hippo Leasing	Hippo Leasing (Generic)	hippo vehicle leasing	216	835	25.87%	0.23	49.7	1	5	9.88	2.33%
broad	car leasing co uk	None	Bad Credit Leasing	Bad Credit	bad credit car leasing	1	6	16.67%	0.91	0.91	3	0	0	0.00%
phrase (close variant)	personal no deposit lease	None	No Deposit Deals	No Deposit Deals	"""no deposit leasing"""	1	1	100.00%	0.99	0.99	1	0	0	0.00%
broad	best car to lease	None	Generic Car Leasing	Used Car Leasing	used car leasing deals	1	4	25.00%	0.65	0.65	6.3	0	0	0.00%
broad	best car to lease	None	Generic Car Leasing	Used Car Leasing	used car for lease	1	1	100.00%	0.18	0.18	5	0	0	0.00%
broad	leasing cars in west susaexx	None	Generic Car Leasing	Used Car Leasing	second hand car leasing	1	1	100.00%	0.23	0.23	2	0	0	0.00%
phrase	car lease companies in uk	None	Generic Car Leasing	Car leasing	"""car lease companies"""	1	9	11.11%	0.76	0.76	4.8	0	0	0.00%
broad	cheap car leasing	None	Generic Car Leasing	Used Car Leasing	used car leasing	16	155	10.32%	0.28	4.54	4.5	0	0	0.00%
phrase	personal leasing insignia	None	Vauxhall	Vauxhall Insignia (Petrol)	"""leasing insignia"""	1	1	100.00%	0.64	0.64	1	0	0	0.00%
broad	personal contract hire no credit check	None	Bad Credit Leasing	Bad Credit	bad credit car leasing	1	4	25.00%	0.79	0.79	3.5	0	0	0.00%
broad	car lease specials	Added	Generic Car Leasing	Car leasing	car lease online	1	2	50.00%	0.6	0.6	2.5	0	0	0.00%
broad	personal car lease hippo	None	Hippo Leasing	Hippo Leasing (Generic)	hippo car lease	1	1	100.00%	0.33	0.33	1	0	0	0.00%
broad	lease a van bad credit	None	Bad Credit Leasing	Bad Credit	lease car bad credit	1	1	100.00%	1.62	1.62	1	0	0	0.00%
broad (session-based)	car finance	None	Generic Car Leasing	Car leasing	car lease financing	0	81	0.00%	0	0	7	0	0	0.00%
broad	car bad credit no money down lowestoft	None	Bad Credit Leasing	Bad Credit	lease car bad credit	1	1	100.00%	0.98	0.98	9	0	0	0.00%
broad	nissan juke lease hippo	None	Hippo Leasing	Hippo Leasing (Generic)	hippo lease	1	1	100.00%	0.59	0.59	2	0	0	0.00%
phrase	cheapest personal vehicle leasing deals	None	Personal Leasing Quotes	Quick Leasing Quote (Generic)	"""personal vehicle leasing"""	1	1	100.00%	0.5	0.5	1	0	0	0.00%
broad	bad credit car leasing uk	None	Bad Credit Leasing	Bad Credit	leasing cars with bad credit	3	48	6.25%	0.94	2.82	4.9	0	0	0.00%
broad	ex lease car sales warwickshire	None	Generic Car Leasing	Used Car Leasing	used car lease	1	1	100.00%	0.28	0.28	10	0	0	0.00%
exact (close variant)	hippo leases	None	Hippo Leasing	Hippo Leasing (Generic)	hippo lease	1	2	50.00%	0.15	0.15	1	0	0	0.00%
phrase (close variant)	taking over car leases in uk	None	Hippo Leasing	Hippo Leasing (Generic)	"""car leasing in uk"""	1	1	100.00%	0.97	0.97	1	0	0	0.00%
broad	hippo car leasimh	None	Hippo Leasing	Hippo Leasing (Generic)	hippo car lease	1	1	100.00%	0.06	0.06	1	1	0.06	100.00%
exact (close variant)	seat lease	None	Seat	Seat Leon	"""seat leasing"""	0	15	0.00%	0	0	1.1	0	0	0.00%
broad	car leasing personal vw	None	Personal Leasing Quotes	Quick Leasing Quote (Generic)	car leasing deals personal	1	1	100.00%	0.88	0.88	3	0	0	0.00%
broad (session-based)	car leasing manchester	None	Hippo Leasing	Hippo Leasing (Generic)	hippo car lease	1	3	33.33%	0.66	0.66	3	0	0	0.00%
phrase	car lease for 99 per month	None	Generic Car Leasing	Car leasing	"""car lease"""	1	1	100.00%	0.54	0.54	2	0	0	0.00%
broad	buy to lease car	None	Generic Car Leasing	Used Car Leasing	used car lease deals	1	2	50.00%	0.23	0.23	5	0	0	0.00%
broad	buy to lease car	None	Generic Car Leasing	Used Car Leasing	used car for lease	1	1	100.00%	0.23	0.23	2	0	0	0.00%
broad	no depoit car leasing	None	Hippo Leasing	Hippo Leasing (Generic)	hippo car lease	1	1	100.00%	0.81	0.81	1	0	0	0.00%
broad (session-based)	what does leasing a car mean	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	1	1	100.00%	0.48	0.48	3	0	0	0.00%
phrase (close variant)	cheap car leasing offers	None	Generic Car Leasing	Car leasing	"""cheap car lease"""	1	2	50.00%	0.83	0.83	1.5	0	0	0.00%
broad (session-based)	van leasing no deposit	None	Peugeot	Peugeot 107	no deposit Peugeot lease	1	1	100.00%	1.13	1.13	5	0	0	0.00%
broad (session-based)	99 per month cars no deposit	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	0	2	0.00%	0	0	2.5	0	0	0.00%
broad	lease to buy	None	Generic Car Leasing	Car leasing	car lease purchase	0	7	0.00%	0	0	1.3	0	0	0.00%
broad	car lease manchester	None	No Deposit Deals	No Deposit Deals	cheap car leasing deals	1	1	100.00%	0.9	0.9	2	0	0	0.00%
broad	car leasing birmingham no deposit	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	7	20	35.00%	0.59	4.11	1.9	0	0	0.00%
broad	gbad credit lease hire	None	Bad Credit Leasing	Bad Credit	lease car bad credit	1	1	100.00%	1.24	1.24	1	0	0	0.00%
broad	cars on monthly rental scheme	None	Generic Car Leasing	Used Car Leasing	leasing used cars	1	1	100.00%	0.31	0.31	2	0	0	0.00%
broad	cheapest lease car deals	None	No Deposit Deals	No Deposit Deals	cheap car leasing deals	2	2	100.00%	0.82	1.63	2	0	0	0.00%
broad	contract vanzare cumparare auto anglia	None	Generic Car Leasing	Used Car Leasing	used car lease	1	1	100.00%	0.2	0.2	2	0	0	0.00%
phrase (close variant)	cheap car lease uk	None	Hippo Leasing	Hippo Leasing (Generic)	"""car leasing uk"""	86	319	26.96%	0.76	65.77	1.5	1	65.77	1.16%
broad	hippoleasin	None	Hippo Leasing	Hippo Leasing (Generic)	hippo lease cars	1	1	100.00%	0.05	0.05	1	0	0	0.00%
exact (close variant)	car leasing no deposit	Added	No Deposit Deals	No Deposit Deals	"""car lease no deposit"""	29	92	31.52%	0.81	23.35	1.2	2	11.68	6.90%
exact	car leasing no deposit	Added	No Deposit Deals	No Deposit Deals	"""car leasing no deposit"""	29	123	23.58%	0.82	23.8	1.6	0	0	0.00%
phrase (close variant)	car leasing no deposit	Added	No Deposit Deals	No Deposit Deals	"""lease no deposit"""	20	55	36.36%	0.81	16.25	1.3	3	5.42	15.00%
broad	no deposit car leasing in stoke on trent	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	1	1	100.00%	0.55	0.55	1	0	0	0.00%
broad	fast cheap cars to lease	None	No Deposit Deals	No Deposit Deals	cheap car leasing deals	1	1	100.00%	0.45	0.45	2	0	0	0.00%
broad (session-based)	lease cars deals	None	Bad Credit Leasing	Bad Credit	lease cars bad credit	1	2	50.00%	1.06	1.06	1	1	1.06	100.00%
broad (session-based)	leasing possible while on dmp	None	Bad Credit Leasing	Bad Credit	leasing cars with bad credit	2	1	200.00%	0.99	1.98	3	0	0	0.00%
broad	toyota rav4 personal lease deals	None	Generic Car Leasing	Used Car Leasing	used car lease deals	1	1	100.00%	0.21	0.21	5	0	0	0.00%
broad	contract car hire with bad credit	None	Bad Credit Leasing	Bad Credit	lease cars bad credit	0	1	0.00%	0	0	4	0	0	0.00%
phrase	2 year car lease no deposit	None	No Deposit Deals	No Deposit Deals	"""car lease no deposit"""	1	1	100.00%	0.56	0.56	1	0	0	0.00%
broad	no deposit bmw	None	No Deposit Deals	No Deposit Deals	no deposit cars	1	1	100.00%	0.97	0.97	2	0	0	0.00%
broad	car lease deals with bad credit	None	Bad Credit Leasing	Bad Credit	lease cars bad credit	1	2	50.00%	1.32	1.32	2.5	0	0	0.00%
broad (session-based)	no down payment lease offers	None	Bad Credit Leasing	Bad Credit	leasing cars with bad credit	1	2	50.00%	0.87	0.87	3	0	0	0.00%
broad	car leasing for poor credit uk	None	Bad Credit Leasing	Bad Credit	bad credit car leasing	1	7	14.29%	1.19	1.19	3.9	0	0	0.00%
broad	car leasing for poor credit uk	None	Bad Credit Leasing	Bad Credit	lease car bad credit	2	2	100.00%	0.99	1.98	2.5	0	0	0.00%
broad	bad credit van lease	None	Bad Credit Leasing	Bad Credit	lease cars bad credit	1	10	10.00%	1.33	1.33	5.5	0	0	0.00%
broad	new car no deposit	None	No Deposit Deals	No Deposit Deals	no deposit cars	1	5	20.00%	0.99	0.99	3.2	0	0	0.00%
broad	new car no deposit	None	No Deposit Deals	No Deposit Deals	lease car no deposit	1	2	50.00%	1.26	1.26	3	0	0	0.00%
broad	car lease vauxhall	None	Vauxhall	Vauxhall Insignia (Petrol)	vauxhall insignia lease	2	4	50.00%	0.89	1.78	4.5	0	0	0.00%
broad	lease car stock	None	Bad Credit Leasing	Quick Cars	car lease in stock	1	1	100.00%	0.31	0.31	1	0	0	0.00%
phrase	car lease bad credit scotland	None	Bad Credit Leasing	Bad Credit	"""car lease bad credit"""	1	7	14.29%	0.89	0.89	3.9	0	0	0.00%
broad	no credit check car finance lease	None	Bad Credit Leasing	Bad Credit	lease cars bad credit	1	9	11.11%	1.15	1.15	6.9	1	1.15	100.00%
broad	can i lease a car for 6 months	None	Generic Car Leasing	Used Car Leasing	used car for lease	1	2	50.00%	0.16	0.16	1.5	0	0	0.00%
broad	pay monthly cars with no deposit	None	No Deposit Deals	No Deposit Deals	no deposit cars	1	1	100.00%	0.97	0.97	1	0	0	0.00%
broad (session-based)	car leasing best deals	None	No Deposit Deals	No Deposit Deals	no deposit lease	1	1	100.00%	0.96	0.96	1	0	0	0.00%
broad	seat mii lease deals	None	Generic Car Leasing	Used Car Leasing	used car leasing deals	1	1	100.00%	0.17	0.17	7	0	0	0.00%
broad	car lease deals golf	None	No Deposit Deals	No Deposit Deals	cheap car leasing deals	1	1	100.00%	0.87	0.87	1	0	0	0.00%
phrase (close variant)	vehicle leasing no deposit	None	No Deposit Deals	No Deposit Deals	"""lease no deposit"""	1	1	100.00%	0.41	0.41	1	0	0	0.00%
broad	lowest lease deals cars	None	Generic Car Leasing	Used Car Leasing	used car leasing special offers	1	1	100.00%	0.27	0.27	1	0	0	0.00%
broad	bodyshop loan cars lease	None	Generic Car Leasing	Car leasing	car lease financing	1	1	100.00%	0.89	0.89	2	0	0	0.00%
broad	4x4 lease deals	None	Generic Car Leasing	Used Car Leasing	used car leasing deals	1	5	20.00%	0.24	0.24	8	0	0	0.00%
exact (close variant)	corsa lease deals	None	Vauxhall Corsa	Vauxhall Corsa (1.4 SXI)	[corsa lease deal]	19	241	7.88%	1	19.06	1.7	0	0	0.00%
broad	best car leasing deals	None	Generic Car Leasing	Car leasing	car lease online	0	1	0.00%	0	0	2	0	0	0.00%
broad	leasing cars uk	None	Generic Car Leasing	Used Car Leasing	used car leases	1	6	16.67%	0.22	0.22	5.3	0	0	0.00%
broad	car lease assumption bad credit	None	Bad Credit Leasing	Bad Credit	leasing cars with bad credit	2	2	100.00%	0.88	1.77	2.5	0	0	0.00%
broad	leasing a car with bad credit how does it work	None	Bad Credit Leasing	Bad Credit	bad credit car leasing	1	1	100.00%	1.28	1.28	2	0	0	0.00%
broad	mini lease deals no deposit	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	1	2	50.00%	0.53	0.53	2	0	0	0.00%
exact (close variant)	car lease company	None	Generic Car Leasing	Car leasing	"""car leasing companies"""	1	27	3.70%	0.58	0.58	2	0	0	0.00%
broad	2nd hand car leasing	None	Generic Car Leasing	Used Car Leasing	can you lease a used car	4	3	133.33%	0.27	1.08	1	0	0	0.00%
broad	2nd hand car leasing	None	Generic Car Leasing	Used Car Leasing	second hand car leasing	1	2	50.00%	0.22	0.22	1	0	0	0.00%
broad	hippo car finance	None	Hippo Leasing	Hippo Leasing (Generic)	hippo vehicle leasing	42	107	39.25%	0.82	34.26	1.4	2	17.13	4.76%
broad	mercedes lease with bad credit	None	Bad Credit Leasing	Bad Credit	lease cars bad credit	1	1	100.00%	0.87	0.87	2	0	0	0.00%
broad	ex lease cars to buy	None	Bad Credit Leasing	Quick Cars	ex demo car lease	1	2	50.00%	0.52	0.52	3	0	0	0.00%
phrase	audi a3 lease newcastle upon tyne	None	Audi	Audi A3	"""audi a3 lease"""	1	1	100.00%	0.96	0.96	3	0	0	0.00%
broad	no deposit private car lease	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	3	6	50.00%	0.47	1.42	1.8	0	0	0.00%
broad	no deposit car lease mini clubman	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	1	1	100.00%	0.49	0.49	1	0	0	0.00%
phrase (close variant)	3 months car lease uk	None	Hippo Leasing	Hippo Leasing (Generic)	"""car leasing uk"""	1	1	100.00%	0.98	0.98	1	0	0	0.00%
phrase	uk car leasing 3 months	None	Generic Car Leasing	Car leasing	"""uk car leasing"""	1	1	100.00%	1.07	1.07	3	0	0	0.00%
phrase	can i lease car with bad credit	None	Bad Credit Leasing	Bad Credit	"""lease car with bad credit"""	2	4	50.00%	1.06	2.13	2.8	0	0	0.00%
broad	can i lease car with bad credit	None	Bad Credit Leasing	Bad Credit	leasing cars with bad credit	1	1	100.00%	1.17	1.17	3	0	0	0.00%
phrase	personal lease golf	None	VW	VW Golf	"""lease golf"""	4	19	21.05%	0.58	2.3	1.8	0	0	0.00%
broad	suv lease deals	None	Generic Car Leasing	Used Car Leasing	used car leasing special offers	1	2	50.00%	0.24	0.24	3.5	0	0	0.00%
broad	car lease new business no credit check	None	Bad Credit Leasing	Bad Credit	lease car bad credit	1	1	100.00%	1.23	1.23	1	0	0	0.00%
phrase (close variant)	used cars leasing uk	None	Hippo Leasing	Hippo Leasing (Generic)	"""car leasing uk"""	4	14	28.57%	0.86	3.45	1.3	0	0	0.00%
broad	cheap car finance no deposit	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	1	2	50.00%	0.63	0.63	4.5	0	0	0.00%
phrase	cheap car lease audi a3	None	Audi	Audi A3	"""lease audi a3"""	1	2	50.00%	0.79	0.79	3	0	0	0.00%
phrase	personal used car leasing	None	Generic Car Leasing	Used Car Leasing	used car leasing	2	3	66.67%	0.2	0.39	3.7	0	0	0.00%
broad	lease cer deals	None	Generic Car Leasing	Used Car Leasing	used car lease	1	1	100.00%	0.21	0.21	2	0	0	0.00%
broad	new car lease deals	None	No Deposit Deals	No Deposit Deals	cheap car leasing deals	2	2	100.00%	0.94	1.88	3.5	0	0	0.00%
broad	immediate delivery lease cars	None	Bad Credit Leasing	Quick Cars	quick car lease	2	2	100.00%	0.21	0.42	1	0	0	0.00%
broad	car leasing for nhs staff with bad credit	None	Bad Credit Leasing	Bad Credit	bad credit car leasing	1	1	100.00%	0.7	0.7	2	0	0	0.00%
broad	personal car lease no deposit bad credit	None	Bad Credit Leasing	Bad Credit	lease car bad credit	3	13	23.08%	1.42	4.26	3.5	0	0	0.00%
broad	hippo car leasing bad credit	None	Hippo Leasing	Hippo Leasing (Generic)	hippo vehicle leasing	2	4	50.00%	0.72	1.44	1.8	0	0	0.00%
phrase (close variant)	uk car lease personal	None	Generic Car Leasing	Car leasing	"""uk car leasing"""	2	5	40.00%	0.84	1.68	1.6	0	0	0.00%
phrase	ford ka leasing evans halshaw	None	Ford KA	KA (1.2 Edge)	"""ford ka leasing"""	1	1	100.00%	0.88	0.88	5	0	0	0.00%
broad	pcp leasing of a second hand	None	Generic Car Leasing	Used Car Leasing	used car leasing deals	1	1	100.00%	0.18	0.18	1	0	0	0.00%
broad	lease cars no deposit	Added	No Deposit Deals	No Deposit Deals	cheapest car lease deals no deposit	2	4	50.00%	1.08	2.16	1	0	0	0.00%
broad	fiat punto car leasing	None	Fiat Punto	Fiat Punto	leasing Fiat Punto	1	1	100.00%	0.7	0.7	1	0	0	0.00%
broad	hippo vehicle	None	Hippo Leasing	Hippo Leasing (Generic)	hippo leasing no deposit	1	6	16.67%	0.19	0.19	1.2	0	0	0.00%
broad	m235i lease deal	None	No Deposit Deals	No Deposit Deals	cheap car leasing deals	1	1	100.00%	0.98	0.98	1	0	0	0.00%
broad	second hand car leasing bolton	None	Generic Car Leasing	Used Car Leasing	used car lease deals	1	2	50.00%	0.31	0.31	2	0	0	0.00%
broad (session-based)	car lease including tax and insurance	None	Bad Credit Leasing	Bad Credit	leasing cars with bad credit	1	1	100.00%	0.98	0.98	6	0	0	0.00%
broad	go compare car leasing	None	Generic Car Leasing	Used Car Leasing	used car lease deals	1	4	25.00%	0.28	0.28	6.5	0	0	0.00%
broad	cheap car leasing no deposit	None	Generic Car Leasing	Used Car Leasing	used car lease deals	1	9	11.11%	0.2	0.2	6.6	0	0	0.00%
broad	vauxhall insignia used cars	None	Vauxhall	Vauxhall Insignia Both	vauxhall insignia deals	1	6	16.67%	0.9	0.9	4.2	0	0	0.00%
broad	birmingham car leasing no deposit	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	1	2	50.00%	0.71	0.71	2.5	0	0	0.00%
broad	corsa lease deal no deposit	None	Vauxhall Corsa	Corsa No deposit	lease corsa no deposit	1	1	100.00%	0.8	0.8	2	0	0	0.00%
phrase (close variant)	vauxhall astra lease personal	None	Vauxhall Astra	Vauxhall Astra (Diesel)	"""astra leasing"""	1	4	25.00%	0.92	0.92	1.8	0	0	0.00%
broad	lease car sole trader	None	Generic Car Leasing	Used Car Leasing	used car lease deals	1	1	100.00%	0.2	0.2	2	0	0	0.00%
broad	lease cars with no deposit	None	Hippo Leasing	Hippo Leasing (Generic)	hippo leasing no deposit	11	41	26.83%	0.92	10.15	2.2	1	10.15	9.09%
broad	lease no deposit	None	Hippo Leasing	Hippo Leasing (Generic)	hippo leasing no deposit	1	8	12.50%	0.97	0.97	2.3	0	0	0.00%
broad	cheap car leasing second hand	None	Generic Car Leasing	Used Car Leasing	used car leasing deals	2	2	100.00%	0.22	0.44	2	0	0	0.00%
broad	carleaseunderonehundredpoundstamworth	None	Generic Car Leasing	Used Car Leasing	used car leases	1	1	100.00%	0.2	0.2	2	0	0	0.00%
broad	no deposit car leasing suzuki vitara convertible	None	No Deposit Deals	No Deposit Deals	Leasing no deposit	1	1	100.00%	0.81	0.81	1	0	0	0.00%
phrase (close variant)	4 month car lease uk	None	Hippo Leasing	Hippo Leasing (Generic)	"""car leasing uk"""	1	1	100.00%	0.93	0.93	2	0	0	0.00%
